175,175,175,175,175,175,175,175,175,175,175,150,150,150,150,150,150,150,150,150,150,150,125,125,125,125,125,125,125,125,125,125,125,100,100,100,100,100,100,100,100,100,100,100,75,75,75,75,75,75,75,75,75,75,75,50,50,50,50,50,50,50,50,50,50,50,25,25,25,25,25,25,25,25,25,25,25,350
175,175,175,175,175,175,175,175,175,175,175,150,150,150,150,150,150,150,150,150,150,150,125,125,125,125,125,125,125,125,125,125,125,100,100,100,100,100,100,100,100,100,100,100,75,75,75,75,75,75,75,75,75,75,75,50,50,50,50,50,50,50,50,50,50,50,25,25,25,25,25,25,25,25,25,25,25,350
175,175,175,175,175,175,175,175,175,175,175,150,150,150,150,150,150,150,150,150,150,150,125,125,125,125,125,125,125,125,125,125,125,100,100,100,100,100,100,100,100,100,100,100,75,75,75,75,75,75,75,75,75,75,75,50,50,50,50,50,50,50,50,50,50,50,25,25,25,25,25,25,25,25,25,25,25,350
175,175,175,175,175,175,175,175,175,175,175,150,150,150,150,150,150,150,150,150,150,150,125,125,125,125,125,125,125,125,125,125,125,100,100,100,100,100,100,100,100,100,100,100,75,75,75,75,75,75,75,75,75,75,75,50,50,50,50,50,50,50,50,50,50,50,25,25,25,25,25,25,25,25,25,25,25,350
